comp_id,method,loop_id,probe_node,probe_graal_block_id
270,jdk.internal.util.ArraysSupport.vectorizedHashCode,0,b17,17
270,jdk.internal.util.ArraysSupport.vectorizedHashCode,1,b20,20
270,jdk.internal.util.ArraysSupport.vectorizedHashCode,2,b23,23
279,java.util.jar.JarFile.match,2,b41,41
279,java.util.jar.JarFile.match,0,b65,65
279,java.util.jar.JarFile.match,1,b67,67
280,java.util.jar.JarFile.match,0,b0,0
280,java.util.jar.JarFile.match,1,b2,2
284,java.util.jar.Manifest$FastInputStream.readLine,0,b2,2
284,java.util.jar.Manifest$FastInputStream.readLine,1,b22,22
285,java.util.HashMap.getNode,0,b34,34
287,java.util.HashMap.get,0,b34,34
290,java.util.HashMap$HashIterator.nextNode,0,b5,5
292,java.util.HashMap$KeyIterator.next,0,b5,5
294,java.util.HashMap.putMapEntries,0,b8,8
295,java.util.LinkedHashMap.<init>,0,b8,8
296,java.util.jar.Attributes.clone,0,b11,11
297,java.util.jar.Attributes.<init>,0,b11,11
300,sun.net.www.protocol.jar.URLJarFile.getManifest,1,b10,10
300,sun.net.www.protocol.jar.URLJarFile.getManifest,2,b56,56
300,sun.net.www.protocol.jar.URLJarFile.getManifest,3,b87,87
300,sun.net.www.protocol.jar.URLJarFile.getManifest,0,b105,105
300,sun.net.www.protocol.jar.URLJarFile.getManifest,4,b112,112
300,sun.net.www.protocol.jar.URLJarFile.getManifest,5,b166,166
300,sun.net.www.protocol.jar.URLJarFile.getManifest,6,b203,203
301,sun.net.www.protocol.jar.URLJarFile.getManifest,0,b29,29
306,java.util.Arrays.copyOfRange,0,b13,13
313,java.lang.StringLatin1.lastIndexOf,0,b22,22
314,java.lang.StringLatin1.lastIndexOf,0,b11,11
323,java.lang.StringLatin1.replace,0,b41,41
324,java.lang.StringLatin1.replace,0,b5,5
324,java.lang.StringLatin1.replace,3,b17,17
324,java.lang.StringLatin1.replace,1,b31,31
324,java.lang.StringLatin1.replace,2,b47,47
337,java.util.concurrent.ConcurrentHashMap.transfer,3,b47,47
337,java.util.concurrent.ConcurrentHashMap.transfer,4,b56,56
337,java.util.concurrent.ConcurrentHashMap.transfer,0,b96,96
337,java.util.concurrent.ConcurrentHashMap.transfer,1,b137,137
337,java.util.concurrent.ConcurrentHashMap.transfer,2,b155,155
338,java.util.concurrent.ConcurrentHashMap.transfer,3,b5,5
338,java.util.concurrent.ConcurrentHashMap.transfer,0,b14,14
338,java.util.concurrent.ConcurrentHashMap.transfer,1,b55,55
338,java.util.concurrent.ConcurrentHashMap.transfer,2,b73,73
344,java.util.HashMap.get,0,b36,36
404,java.lang.StringLatin1.indexOf,3,b31,31
404,java.lang.StringLatin1.indexOf,4,b44,44
404,java.lang.StringLatin1.indexOf,0,b67,67
404,java.lang.StringLatin1.indexOf,1,b82,82
404,java.lang.StringLatin1.indexOf,2,b93,93
405,java.lang.StringLatin1.indexOf,0,b5,5
405,java.lang.StringLatin1.indexOf,1,b20,20
405,java.lang.StringLatin1.indexOf,2,b31,31
421,java.util.concurrent.ConcurrentHashMap.putVal,0,b11,11
421,java.util.concurrent.ConcurrentHashMap.putVal,1,b62,62
421,java.util.concurrent.ConcurrentHashMap.putVal,2,b111,111
422,java.util.Properties.load0,2,b36,36
422,java.util.Properties.load0,0,b89,89
422,java.util.Properties.load0,1,b109,109
423,java.util.Properties.load0,0,b6,6
423,java.util.Properties.load0,1,b26,26
427,java.util.concurrent.ConcurrentHashMap.get,0,b16,16
434,java.lang.String.substring,0,b28,28
435,jdk.internal.classfile.impl.SplitConstantPool.internalAdd,0,b53,53
436,jdk.internal.classfile.impl.SplitConstantPool.internalAdd,0,b50,50
437,jdk.internal.classfile.impl.EntryMap.put,0,b11,11
440,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,2,b2,2
440,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,0,b12,12
440,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,1,b14,14
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,0,b0,0
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,1,b2,2
469,sun.net.www.ParseUtil.firstEncodeIndex,0,b45,45
470,sun.net.www.ParseUtil.firstEncodeIndex,0,b23,23
472,java.util.regex.Pattern$BmpCharPropertyGreedy.match,0,b15,15
473,java.util.regex.Pattern$Start.match,0,b3,3
473,java.util.regex.Pattern$Start.match,1,b20,20
476,java.lang.StringLatin1.toLowerCase,0,b3,3
476,java.lang.StringLatin1.toLowerCase,2,b23,23
476,java.lang.StringLatin1.toLowerCase,1,b48,48
479,java.io.BufferedReader.readLine,0,b60,60
479,java.io.BufferedReader.readLine,1,b83,83
479,java.io.BufferedReader.readLine,2,b130,130
480,java.lang.StringLatin1.inflate,0,b34,34
480,java.lang.StringLatin1.inflate,1,b37,37
480,java.lang.StringLatin1.inflate,2,b40,40
481,java.lang.StringLatin1.inflate,0,b14,14
481,java.lang.StringLatin1.inflate,1,b17,17
481,java.lang.StringLatin1.inflate,2,b20,20
498,java.util.regex.Pattern.compile,2,b4,4
498,java.util.regex.Pattern.compile,0,b15,15
498,java.util.regex.Pattern.compile,1,b29,29
498,java.util.regex.Pattern.compile,3,b42,42
499,java.util.regex.Matcher.search,0,b4,4
499,java.util.regex.Matcher.search,1,b14,14
499,java.util.regex.Matcher.search,2,b31,31
500,java.util.regex.Matcher.reset,0,b2,2
503,java.lang.String.toLowerCase,0,b4,4
503,java.lang.String.toLowerCase,2,b24,24
503,java.lang.String.toLowerCase,1,b45,45
513,java.lang.String.split,0,b9,9
514,java.lang.String.split,0,b9,9
521,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,b8,8
523,java.util.stream.ReferencePipeline$7$1FlatMap.accept,0,b13,13
526,java.util.regex.Pattern.split,2,b33,33
526,java.util.regex.Pattern.split,0,b54,54
526,java.util.regex.Pattern.split,3,b103,103
526,java.util.regex.Pattern.split,4,b127,127
526,java.util.regex.Pattern.split,1,b194,194
526,java.util.regex.Pattern.split,5,b212,212
527,java.util.regex.Pattern.matcher,1,b5,5
527,java.util.regex.Pattern.matcher,2,b14,14
527,java.util.regex.Pattern.matcher,3,b23,23
527,java.util.regex.Pattern.matcher,0,b34,34
528,java.util.regex.Matcher.<init>,1,b3,3
528,java.util.regex.Matcher.<init>,2,b12,12
528,java.util.regex.Matcher.<init>,3,b21,21
528,java.util.regex.Matcher.<init>,0,b31,31
530,java.lang.String.toLowerCase,0,b4,4
530,java.lang.String.toLowerCase,2,b24,24
530,java.lang.String.toLowerCase,1,b45,45
535,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa000.apply,0,b9,9
536,org.renaissance.rx.Scrabble.lambda$resourceAsLowerCaseWords$0,0,b2,2
540,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,0,b11,11
540,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,2,b31,31
540,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,1,b52,52
541,java.util.Iterator.forEachRemaining,1,b6,6
541,java.util.Iterator.forEachRemaining,2,b19,19
541,java.util.Iterator.forEachRemaining,0,b28,28
541,java.util.Iterator.forEachRemaining,3,b33,33
542,java.util.Iterator.forEachRemaining,0,b2,2
542,java.util.Iterator.forEachRemaining,1,b18,18
555,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,0,b11,11
555,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,2,b31,31
555,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,1,b54,54
556,java.lang.String.toLowerCase,0,b4,4
556,java.lang.String.toLowerCase,2,b24,24
556,java.lang.String.toLowerCase,1,b49,49
557,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,0,b11,11
557,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,2,b31,31
557,org.renaissance.rx.Scrabble$$Lambda/0x00000000990fa6e8.apply,1,b56,56
558,java.lang.String.subSequence,0,b28,28
560,java.util.Arrays.copyOf,0,b4,4
560,java.util.Arrays.copyOf,1,b20,20
562,java.util.Arrays.copyOf,0,b4,4
562,java.util.Arrays.copyOf,1,b20,20
563,java.util.ArrayList.grow,0,b5,5
563,java.util.ArrayList.grow,1,b18,18
563,java.util.ArrayList.grow,2,b32,32
566,java.lang.String.toLowerCase,0,b4,4
566,java.lang.String.toLowerCase,2,b24,24
566,java.lang.String.toLowerCase,1,b49,49
569,java.util.Arrays.fill,0,b25,25
569,java.util.Arrays.fill,1,b28,28
569,java.util.Arrays.fill,2,b31,31
578,java.util.Arrays.copyOf,0,b5,5
579,java.util.zip.ZipFile$Source.getEntryPos,0,b41,41
581,java.lang.String.lastIndexOf,0,b12,12
583,java.lang.String.startsWith,0,b17,17
584,java.lang.String.lastIndexOf,0,b11,11
591,java.util.jar.Attributes.putAll,0,b27,27
594,jdk.internal.loader.URLClassPath.getLoader,0,b65,65
595,java.util.jar.JarFile.isMultiRelease,0,b25,25
602,java.lang.String.startsWith,0,b16,16
605,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,1,b8,8
605,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,0,b35,35
605,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,2,b46,46
605,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,3,b103,103
635,jdk.internal.misc.Unsafe.getAndAddInt,0,b4,4
652,java.util.stream.StreamSpliterators$AbstractWrappingSpliterator.fillBuffer,0,b15,15
653,java.util.stream.StreamSpliterators$AbstractWrappingSpliterator.doAdvance,0,b40,40
667,java.util.stream.SpinedBuffer.clear,0,b5,5
673,java.util.HashMap.merge,0,b27,27
687,java.util.HashMap$EntryIterator.next,0,b5,5
702,java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial,0,b23,23
719,io.reactivex.rxjava3.internal.operators.single.SingleFlatMapIterableObservable$FlatMapIterableObserver.onSuccess,0,b19,19
735,org.renaissance.rx.RxScrabbleImplementation$$Lambda/0x000000009913d458.test,0,b35,35
738,java.util.HashMap$HashIterator.<init>,0,b8,8
744,java.util.stream.AbstractPipeline.wrapSink,0,b16,16
757,java.util.stream.SpinedBuffer.<init>,0,b3,3
781,java.util.zip.DeflaterOutputStream.write,0,b182,182
777,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable.subscribeActual,0,b49,49
729,java.lang.System$1.countNonZeroAscii,0,b9,9
819,io.reactivex.rxjava3.internal.operators.observable.ObservableReduceMaybe$ReduceObserver.onComplete,0,b37,37
828,io.reactivex.rxjava3.core.Maybe.flatMap,0,b4,4
841,java.util.HashMap$EntrySet.iterator,0,b8,8
837,java.util.jar.JarFile.getJarEntry,0,b93,93
855,java.util.concurrent.locks.AbstractQueuedSynchronizer.signalNext,0,b6,6
856,io.reactivex.rxjava3.internal.operators.maybe.MaybeJust.subscribeActual,0,b18,18
861,java.util.concurrent.CountDownLatch.countDown,0,b11,11
863,io.reactivex.rxjava3.internal.observers.BlockingMultiObserver.onSuccess,0,b11,11
871,jdk.internal.misc.Unsafe.allocateUninitializedArray,0,b8,8
869,jdk.internal.misc.Unsafe.allocateUninitializedArray0,0,b4,4
872,java.lang.StringConcatHelper.newArray,0,b5,5
873,jdk.internal.loader.URLClassPath.getResource,0,b18,18
884,java.io.DataOutputStream.writeInt,0,b20,20
898,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable.subscribeActual,0,b52,52
901,java.util.stream.StreamSpliterators$WrappingSpliterator.initPartialTraversalState,0,b20,20
903,io.reactivex.rxjava3.internal.operators.maybe.MaybeConcatArray$ConcatMaybeObserver.drain,0,b2,2
904,io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMap$ConcatMapDelayErrorObserver.drain,0,b2,2
948,io.reactivex.rxjava3.internal.operators.observable.ObservableFromArray.subscribeActual,0,b20,20
952,java.lang.StringConcatHelper.doConcat,0,b7,7
950,io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMap$ConcatMapDelayErrorObserver.onSubscribe,0,b17,17
961,java.util.TreeMap.computeIfAbsent,0,b11,11
973,org.renaissance.rx.RxScrabbleImplementation.lambda$runScrabble$24,0,b48,48
976,java.lang.String.concat,0,b9,9
1000,jdk.internal.util.ArraysSupport.mismatch,0,b8,8
1002,java.lang.StringLatin1.compareTo,0,b8,8
1003,java.lang.StringLatin1.compareTo,0,b8,8
1005,java.util.TreeMap.put,0,b5,5
1005,java.util.TreeMap.put,1,b51,51
1009,java.util.TreeMap$PrivateEntryIterator.nextEntry,1,b5,5
1009,java.util.TreeMap$PrivateEntryIterator.nextEntry,0,b14,14
1010,java.util.TreeMap.successor,1,b4,4
1010,java.util.TreeMap.successor,0,b14,14
1011,java.util.TreeMap$KeyIterator.next,1,b5,5
1011,java.util.TreeMap$KeyIterator.next,0,b14,14
1013,java.lang.String.join,0,b39,39
1013,java.lang.String.join,2,b57,57
1013,java.lang.String.join,1,b95,95
1014,java.lang.String.join,0,b15,15
1014,java.lang.String.join,2,b29,29
1014,java.lang.String.join,1,b67,67
1020,java.lang.invoke.MethodType.hashCode,0,b16,16
1028,java.lang.StringLatin1$CharsSpliterator.forEachRemaining,0,b23,23
1029,java.lang.StringLatin1$CharsSpliterator.forEachRemaining,0,b17,17
1038,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,0,b0,0
1038,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,1,b18,18
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,5,b69,69
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,6,b106,106
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,7,b118,118
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,12,b131,131
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,3,b155,155
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,4,b198,198
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,8,b235,235
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,9,b247,247
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,13,b260,260
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,0,b289,289
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,1,b317,317
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,2,b360,360
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,10,b397,397
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,11,b409,409
1040,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,14,b422,422
1041,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,0,b1,1
1041,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,1,b29,29
1041,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,2,b72,72
1041,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,3,b109,109
1041,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,4,b121,121
1041,io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMap$MergeObserver.drainLoop,5,b134,134
1042,java.util.AbstractCollection.addAll,0,b17,17
1043,java.util.AbstractCollection.addAll,0,b10,10
1045,java.util.AbstractCollection.toArray,2,b8,8
1045,java.util.AbstractCollection.toArray,1,b17,17
1045,java.util.AbstractCollection.toArray,0,b29,29
1045,java.util.AbstractCollection.toArray,4,b35,35
1045,java.util.AbstractCollection.toArray,3,b44,44
1046,java.util.AbstractCollection.toArray,4,b5,5
1046,java.util.AbstractCollection.toArray,1,b22,22
1046,java.util.AbstractCollection.toArray,0,b31,31
1046,java.util.AbstractCollection.toArray,3,b37,37
1046,java.util.AbstractCollection.toArray,2,b46,46
1047,java.lang.String.join,0,b41,41
1047,java.lang.String.join,1,b74,74
1047,java.lang.String.join,3,b90,90
1047,java.lang.String.join,2,b122,122
1048,java.lang.String.join,0,b15,15
1048,java.lang.String.join,1,b46,46
1048,java.lang.String.join,3,b62,62
1048,java.lang.String.join,2,b94,94
1066,io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMap$ConcatMapDelayErrorObserver$DelayErrorInnerObserver.onComplete,0,b2,2
1067,java.util.concurrent.ConcurrentHashMap.putVal,0,b11,11
1067,java.util.concurrent.ConcurrentHashMap.putVal,1,b62,62
1067,java.util.concurrent.ConcurrentHashMap.putVal,2,b126,126
1071,io.reactivex.rxjava3.internal.disposables.EmptyDisposable.complete,0,b24,24
1072,java.lang.AbstractStringBuilder.<init>,0,b3,3
1073,java.lang.String.<init>,0,b12,12
1076,java.lang.StringBuilder.toString,0,b13,13
1081,java.util.concurrent.locks.AbstractQueuedSynchronizer.signalNext,0,b6,6
1082,java.util.Arrays.copyOf,0,b8,8
1093,java.lang.AbstractStringBuilder.append,0,b11,11
1094,java.lang.StringBuilder.append,0,b11,11
1098,java.lang.AbstractStringBuilder.ensureCapacityNewCoder,0,b10,10
1102,java.util.concurrent.atomic.AtomicReferenceArray.<init>,0,b3,3
1120,java.util.Formatter$FormatSpecifier.localizedMagnitude,0,b22,22
1120,java.util.Formatter$FormatSpecifier.localizedMagnitude,2,b85,85
1120,java.util.Formatter$FormatSpecifier.localizedMagnitude,1,b106,106
1120,java.util.Formatter$FormatSpecifier.localizedMagnitude,3,b133,133
1131,io.reactivex.rxjava3.operators.SpscLinkedArrayQueue.resize,0,b4,4
1137,java.util.Formatter.format,1,b82,82
1137,java.util.Formatter.format,2,b273,273
1137,java.util.Formatter.format,0,b306,306
1137,java.util.Formatter.format,3,b393,393
