comp_id,method,loop_id,probe_node,probe_graal_block_id
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,0,b17,17
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,1,b20,20
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,2,b23,23
280,java.util.jar.JarFile.match,2,b41,41
280,java.util.jar.JarFile.match,0,b65,65
280,java.util.jar.JarFile.match,1,b67,67
281,java.util.jar.JarFile.match,0,b0,0
281,java.util.jar.JarFile.match,1,b2,2
285,java.util.jar.Manifest$FastInputStream.readLine,0,b2,2
285,java.util.jar.Manifest$FastInputStream.readLine,1,b22,22
286,java.util.HashMap.getNode,0,b33,33
288,java.util.HashMap.get,0,b34,34
291,java.util.HashMap$HashIterator.nextNode,0,b5,5
293,java.util.HashMap$KeyIterator.next,0,b5,5
295,java.util.HashMap.putMapEntries,0,b8,8
296,java.util.LinkedHashMap.<init>,0,b8,8
297,java.util.jar.Attributes.clone,0,b11,11
298,java.util.jar.Attributes.<init>,0,b11,11
301,sun.net.www.protocol.jar.URLJarFile.getManifest,1,b10,10
301,sun.net.www.protocol.jar.URLJarFile.getManifest,2,b56,56
301,sun.net.www.protocol.jar.URLJarFile.getManifest,3,b87,87
301,sun.net.www.protocol.jar.URLJarFile.getManifest,0,b105,105
301,sun.net.www.protocol.jar.URLJarFile.getManifest,4,b112,112
301,sun.net.www.protocol.jar.URLJarFile.getManifest,5,b166,166
301,sun.net.www.protocol.jar.URLJarFile.getManifest,6,b203,203
302,sun.net.www.protocol.jar.URLJarFile.getManifest,0,b29,29
307,java.util.Arrays.copyOfRange,0,b13,13
314,java.lang.StringLatin1.lastIndexOf,0,b22,22
315,java.lang.StringLatin1.lastIndexOf,0,b11,11
325,java.lang.StringLatin1.replace,0,b41,41
326,java.lang.StringLatin1.replace,0,b5,5
326,java.lang.StringLatin1.replace,3,b17,17
326,java.lang.StringLatin1.replace,1,b31,31
326,java.lang.StringLatin1.replace,2,b47,47
338,java.util.concurrent.ConcurrentHashMap.transfer,3,b47,47
338,java.util.concurrent.ConcurrentHashMap.transfer,4,b56,56
338,java.util.concurrent.ConcurrentHashMap.transfer,0,b96,96
338,java.util.concurrent.ConcurrentHashMap.transfer,1,b137,137
338,java.util.concurrent.ConcurrentHashMap.transfer,2,b155,155
339,java.util.concurrent.ConcurrentHashMap.transfer,3,b5,5
339,java.util.concurrent.ConcurrentHashMap.transfer,0,b14,14
339,java.util.concurrent.ConcurrentHashMap.transfer,1,b55,55
339,java.util.concurrent.ConcurrentHashMap.transfer,2,b73,73
345,java.util.HashMap.get,0,b36,36
405,java.lang.StringLatin1.indexOf,3,b31,31
405,java.lang.StringLatin1.indexOf,4,b44,44
405,java.lang.StringLatin1.indexOf,0,b67,67
405,java.lang.StringLatin1.indexOf,1,b82,82
405,java.lang.StringLatin1.indexOf,2,b93,93
406,java.lang.StringLatin1.indexOf,0,b5,5
406,java.lang.StringLatin1.indexOf,1,b20,20
422,java.util.concurrent.ConcurrentHashMap.putVal,0,b11,11
422,java.util.concurrent.ConcurrentHashMap.putVal,1,b62,62
422,java.util.concurrent.ConcurrentHashMap.putVal,2,b111,111
423,java.util.Properties.load0,2,b36,36
423,java.util.Properties.load0,0,b89,89
423,java.util.Properties.load0,1,b109,109
424,java.util.Properties.load0,0,b6,6
424,java.util.Properties.load0,1,b26,26
428,java.util.concurrent.ConcurrentHashMap.get,0,b16,16
435,java.lang.String.substring,0,b28,28
436,jdk.internal.classfile.impl.SplitConstantPool.internalAdd,0,b53,53
437,jdk.internal.classfile.impl.SplitConstantPool.internalAdd,0,b50,50
438,jdk.internal.classfile.impl.EntryMap.put,0,b11,11
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,2,b2,2
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,0,b12,12
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,1,b14,14
442,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,0,b0,0
442,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,1,b2,2
462,java.util.Arrays.fill,0,b25,25
462,java.util.Arrays.fill,1,b28,28
462,java.util.Arrays.fill,2,b31,31
487,java.lang.StringBuilder.append,0,b15,15
488,java.lang.AbstractStringBuilder.append,0,b16,16
496,org.renaissance.jdk.streams.MnemonicsCoderWithStream$$Lambda/0x00000000260fb3f0.apply,0,b24,24
497,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$wordCode$4,0,b24,24
501,java.util.stream.Collectors$$Lambda/0x00000000260328c8.accept,0,b22,22
504,java.util.ArrayList.add,0,b6,6
504,java.util.ArrayList.add,1,b20,20
504,java.util.ArrayList.add,2,b34,34
505,java.util.ArrayList.add,0,b8,8
505,java.util.ArrayList.add,1,b22,22
505,java.util.ArrayList.add,2,b36,36
507,java.lang.invoke.DirectMethodHandle.allocateInstance,0,b23,23
510,java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial,0,b23,23
511,java.lang.AbstractStringBuilder.<init>,0,b3,3
512,java.lang.StringBuilder.toString,0,b13,13
513,java.lang.String.<init>,0,b12,12
515,java.lang.String.startsWith,0,b18,18
516,java.lang.StringLatin1$CharsSpliterator.forEachRemaining,0,b5,5
526,java.util.stream.AbstractPipeline.wrapSink,0,b2,2
530,java.util.stream.AbstractPipeline.wrapAndCopyInto,0,b12,12
551,java.util.HashMap.computeIfAbsent,0,b45,45
574,java.util.stream.Collectors$$Lambda/0x0000000026032d50.apply,0,b20,20
576,java.util.HashMap$EntrySpliterator.forEachRemaining,0,b53,53
577,java.util.HashMap$EntrySpliterator.forEachRemaining,0,b23,23
579,java.lang.String.endsWith,0,b15,15
583,org.renaissance.jdk.streams.MnemonicsCoderWithStream$$Lambda/0x00000000260fb620.test,0,b23,23
584,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$encode$5,0,b23,23
586,java.util.HashMap$KeySpliterator.forEachRemaining,0,b24,24
588,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,b13,13
589,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,b5,5
590,java.lang.StringConcatHelper.newArray,0,b5,5
591,jdk.internal.misc.Unsafe.allocateUninitializedArray,0,b8,8
592,jdk.internal.misc.Unsafe.allocateUninitializedArray0,0,b4,4
593,java.util.HashMap.putVal,0,b44,44
599,java.lang.StringConcatHelper.newArrayWithSuffix,0,b5,5
604,java.util.stream.AbstractPipeline.isShortCircuitingPipeline,0,b4,4
614,java.lang.String$$StringConcat/0x00000000260b0400.concat,0,b13,13
618,org.renaissance.jdk.streams.MnemonicsCoderWithStream$$Lambda/0x0000000026101250.apply,0,b16,16
619,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$encode$8,0,b9,9
629,java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial,0,b23,23
632,java.util.stream.ReferencePipeline$7.opWrapSink,0,b4,4
676,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$encode$9,0,b17,17
681,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b25,25
681,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b74,74
681,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b94,94
685,java.util.HashMap.putVal,0,b44,44
686,java.util.HashMap.resize,2,b23,23
686,java.util.HashMap.resize,0,b48,48
686,java.util.HashMap.resize,1,b61,61
687,java.util.HashMap.resize,2,b20,20
687,java.util.HashMap.resize,0,b60,60
687,java.util.HashMap.resize,1,b73,73
694,jdk.internal.util.ArraysSupport.vectorizedMismatch,0,b3,3
702,java.util.TimSort.mergeLo,2,b67,67
702,java.util.TimSort.mergeLo,0,b181,181
702,java.util.TimSort.mergeLo,1,b182,182
703,java.util.TimSort.mergeLo,3,b16,16
703,java.util.TimSort.mergeLo,0,b75,75
703,java.util.TimSort.mergeLo,1,b76,76
703,java.util.TimSort.mergeLo,2,b125,125
704,java.util.TimSort.binarySort,2,b18,18
704,java.util.TimSort.binarySort,0,b132,132
704,java.util.TimSort.binarySort,1,b135,135
705,java.util.TimSort.binarySort,0,b10,10
705,java.util.TimSort.binarySort,1,b13,13
706,java.util.TimSort.mergeHi,0,b67,67
707,java.util.TimSort.mergeHi,2,b16,16
707,java.util.TimSort.mergeHi,0,b75,75
707,java.util.TimSort.mergeHi,1,b76,76
708,java.util.TimSort.gallopRight,0,b11,11
708,java.util.TimSort.gallopRight,1,b26,26
708,java.util.TimSort.gallopRight,2,b40,40
709,java.util.TimSort.gallopLeft,1,b7,7
709,java.util.TimSort.gallopLeft,0,b30,30
709,java.util.TimSort.gallopLeft,2,b42,42
710,java.util.TimSort.countRunAndMakeAscending,0,b10,10
710,java.util.TimSort.countRunAndMakeAscending,2,b55,55
710,java.util.TimSort.countRunAndMakeAscending,1,b113,113
712,java.util.TimSort.mergeCollapse,0,b29,29
713,java.util.TimSort.mergeAt,0,b15,15
713,java.util.TimSort.mergeAt,1,b29,29
713,java.util.TimSort.mergeAt,2,b46,46
713,java.util.TimSort.mergeAt,3,b65,65
714,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b7,7
715,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b13,13
733,java.util.stream.LongPipeline.reduce,0,b10,10
743,java.lang.System$1.countNonZeroAscii,0,b9,9
752,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b20,20
760,sun.net.www.ParseUtil.firstEncodeIndex,0,b45,45
761,sun.net.www.ParseUtil.firstEncodeIndex,0,b21,21
764,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b27,27
764,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b84,84
764,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b103,103
767,java.util.stream.SortedOps$SizedRefSortingSink.end,1,b27,27
767,java.util.stream.SortedOps$SizedRefSortingSink.end,2,b95,95
767,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b137,137
767,java.util.stream.SortedOps$SizedRefSortingSink.end,3,b164,164
768,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b15,15
769,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b7,7
771,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b27,27
771,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b86,86
771,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b105,105
772,java.util.TimSort.sort,1,b19,19
772,java.util.TimSort.sort,3,b64,64
772,java.util.TimSort.sort,2,b122,122
772,java.util.TimSort.sort,4,b143,143
772,java.util.TimSort.sort,5,b146,146
772,java.util.TimSort.sort,6,b267,267
772,java.util.TimSort.sort,0,b299,299
772,java.util.TimSort.sort,7,b309,309
772,java.util.TimSort.sort,9,b354,354
772,java.util.TimSort.sort,8,b412,412
772,java.util.TimSort.sort,10,b433,433
772,java.util.TimSort.sort,11,b436,436
772,java.util.TimSort.sort,12,b557,557
772,java.util.TimSort.sort,13,b635,635
773,java.util.TimSort.sort,9,b22,22
773,java.util.TimSort.sort,10,b40,40
773,java.util.TimSort.sort,11,b49,49
773,java.util.TimSort.sort,1,b55,55
773,java.util.TimSort.sort,0,b62,62
773,java.util.TimSort.sort,2,b72,72
773,java.util.TimSort.sort,4,b117,117
773,java.util.TimSort.sort,3,b175,175
773,java.util.TimSort.sort,5,b196,196
773,java.util.TimSort.sort,6,b199,199
773,java.util.TimSort.sort,7,b320,320
773,java.util.TimSort.sort,8,b362,362
774,java.util.stream.LongPipeline.reduce,0,b10,10
776,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b27,27
776,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b60,60
776,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b80,80
