comp_id,method,node,loop_id
71,java.util.HashMap.resize,b68,1
71,java.util.HashMap.resize,b69,1
71,java.util.HashMap.resize,b70,1
71,java.util.HashMap.resize,b71,1
71,java.util.HashMap.resize,b72,0
71,java.util.HashMap.resize,b73,0
71,java.util.HashMap.resize,b74,0
71,java.util.HashMap.resize,b75,0
71,java.util.HashMap.resize,b76,0
71,java.util.HashMap.resize,b77,0
84,jdk.internal.util.ArraysSupport.unsignedHashCode,b19,0
84,jdk.internal.util.ArraysSupport.unsignedHashCode,b20,0
84,jdk.internal.util.ArraysSupport.unsignedHashCode,b22,1
84,jdk.internal.util.ArraysSupport.unsignedHashCode,b23,1
84,jdk.internal.util.ArraysSupport.unsignedHashCode,b25,2
84,jdk.internal.util.ArraysSupport.unsignedHashCode,b26,2
85,jdk.internal.util.ArraysSupport.unsignedHashCode,b10,0
85,jdk.internal.util.ArraysSupport.unsignedHashCode,b11,0
85,jdk.internal.util.ArraysSupport.unsignedHashCode,b13,1
85,jdk.internal.util.ArraysSupport.unsignedHashCode,b14,1
85,jdk.internal.util.ArraysSupport.unsignedHashCode,b16,2
85,jdk.internal.util.ArraysSupport.unsignedHashCode,b17,2
87,java.lang.StringCoding.countPositives,b23,0
87,java.lang.StringCoding.countPositives,b24,0
87,java.lang.StringCoding.countPositives,b26,0
88,java.lang.StringCoding.countPositives,b12,0
88,java.lang.StringCoding.countPositives,b13,0
88,java.lang.StringCoding.countPositives,b15,0
133,BuboAgentCompilerMarkers.warmupMarkers,b3,0
133,BuboAgentCompilerMarkers.warmupMarkers,b4,0
133,BuboAgentCompilerMarkers.warmupMarkers,b6,1
133,BuboAgentCompilerMarkers.warmupMarkers,b7,1
133,BuboAgentCompilerMarkers.warmupMarkers,b9,2
133,BuboAgentCompilerMarkers.warmupMarkers,b10,2
134,BuboAgentCompilerMarkers.warmupMarkers,b1,0
134,BuboAgentCompilerMarkers.warmupMarkers,b2,0
134,BuboAgentCompilerMarkers.warmupMarkers,b4,1
134,BuboAgentCompilerMarkers.warmupMarkers,b5,1
134,BuboAgentCompilerMarkers.warmupMarkers,b7,2
134,BuboAgentCompilerMarkers.warmupMarkers,b8,2
138,java.lang.StringLatin1.equals,b8,0
138,java.lang.StringLatin1.equals,b9,0
138,java.lang.StringLatin1.equals,b10,0
141,java.util.Properties$LineReader.readLine,b39,5
141,java.util.Properties$LineReader.readLine,b40,5
141,java.util.Properties$LineReader.readLine,b43,5
141,java.util.Properties$LineReader.readLine,b54,3
141,java.util.Properties$LineReader.readLine,b55,3
141,java.util.Properties$LineReader.readLine,b56,3
141,java.util.Properties$LineReader.readLine,b57,3
141,java.util.Properties$LineReader.readLine,b59,3
141,java.util.Properties$LineReader.readLine,b60,3
141,java.util.Properties$LineReader.readLine,b62,3
141,java.util.Properties$LineReader.readLine,b63,4
141,java.util.Properties$LineReader.readLine,b64,4
141,java.util.Properties$LineReader.readLine,b67,4
141,java.util.Properties$LineReader.readLine,b68,3
141,java.util.Properties$LineReader.readLine,b70,3
141,java.util.Properties$LineReader.readLine,b72,3
141,java.util.Properties$LineReader.readLine,b75,0
141,java.util.Properties$LineReader.readLine,b76,0
141,java.util.Properties$LineReader.readLine,b77,0
141,java.util.Properties$LineReader.readLine,b79,0
141,java.util.Properties$LineReader.readLine,b80,0
141,java.util.Properties$LineReader.readLine,b81,0
141,java.util.Properties$LineReader.readLine,b83,0
141,java.util.Properties$LineReader.readLine,b85,0
141,java.util.Properties$LineReader.readLine,b87,0
141,java.util.Properties$LineReader.readLine,b88,0
141,java.util.Properties$LineReader.readLine,b89,0
141,java.util.Properties$LineReader.readLine,b90,0
141,java.util.Properties$LineReader.readLine,b92,0
141,java.util.Properties$LineReader.readLine,b93,0
141,java.util.Properties$LineReader.readLine,b94,0
141,java.util.Properties$LineReader.readLine,b95,0
141,java.util.Properties$LineReader.readLine,b96,1
141,java.util.Properties$LineReader.readLine,b97,1
141,java.util.Properties$LineReader.readLine,b98,1
141,java.util.Properties$LineReader.readLine,b99,1
141,java.util.Properties$LineReader.readLine,b103,1
141,java.util.Properties$LineReader.readLine,b104,1
141,java.util.Properties$LineReader.readLine,b105,2
141,java.util.Properties$LineReader.readLine,b106,2
141,java.util.Properties$LineReader.readLine,b107,0
141,java.util.Properties$LineReader.readLine,b109,2
141,java.util.Properties$LineReader.readLine,b110,1
141,java.util.Properties$LineReader.readLine,b111,0
141,java.util.Properties$LineReader.readLine,b112,1
141,java.util.Properties$LineReader.readLine,b114,1
141,java.util.Properties$LineReader.readLine,b115,0
141,java.util.Properties$LineReader.readLine,b117,0
141,java.util.Properties$LineReader.readLine,b119,0
141,java.util.Properties$LineReader.readLine,b120,0
141,java.util.Properties$LineReader.readLine,b121,0
141,java.util.Properties$LineReader.readLine,b128,0
141,java.util.Properties$LineReader.readLine,b129,0
141,java.util.Properties$LineReader.readLine,b131,0
141,java.util.Properties$LineReader.readLine,b133,0
141,java.util.Properties$LineReader.readLine,b136,0
142,java.util.Properties$LineReader.readLine,b39,5
142,java.util.Properties$LineReader.readLine,b40,5
142,java.util.Properties$LineReader.readLine,b43,5
142,java.util.Properties$LineReader.readLine,b54,3
142,java.util.Properties$LineReader.readLine,b55,3
142,java.util.Properties$LineReader.readLine,b56,3
142,java.util.Properties$LineReader.readLine,b57,3
142,java.util.Properties$LineReader.readLine,b59,3
142,java.util.Properties$LineReader.readLine,b60,3
142,java.util.Properties$LineReader.readLine,b62,3
142,java.util.Properties$LineReader.readLine,b63,4
142,java.util.Properties$LineReader.readLine,b64,4
142,java.util.Properties$LineReader.readLine,b67,4
142,java.util.Properties$LineReader.readLine,b68,3
142,java.util.Properties$LineReader.readLine,b70,3
142,java.util.Properties$LineReader.readLine,b72,3
142,java.util.Properties$LineReader.readLine,b75,0
142,java.util.Properties$LineReader.readLine,b76,0
142,java.util.Properties$LineReader.readLine,b77,0
142,java.util.Properties$LineReader.readLine,b79,0
142,java.util.Properties$LineReader.readLine,b80,0
142,java.util.Properties$LineReader.readLine,b81,0
142,java.util.Properties$LineReader.readLine,b83,0
142,java.util.Properties$LineReader.readLine,b85,0
142,java.util.Properties$LineReader.readLine,b87,0
142,java.util.Properties$LineReader.readLine,b88,0
142,java.util.Properties$LineReader.readLine,b89,0
142,java.util.Properties$LineReader.readLine,b90,0
142,java.util.Properties$LineReader.readLine,b92,0
142,java.util.Properties$LineReader.readLine,b93,0
142,java.util.Properties$LineReader.readLine,b94,0
142,java.util.Properties$LineReader.readLine,b95,0
142,java.util.Properties$LineReader.readLine,b96,1
142,java.util.Properties$LineReader.readLine,b97,1
142,java.util.Properties$LineReader.readLine,b98,1
142,java.util.Properties$LineReader.readLine,b99,1
142,java.util.Properties$LineReader.readLine,b103,1
142,java.util.Properties$LineReader.readLine,b104,1
142,java.util.Properties$LineReader.readLine,b105,2
142,java.util.Properties$LineReader.readLine,b106,2
142,java.util.Properties$LineReader.readLine,b107,0
142,java.util.Properties$LineReader.readLine,b109,2
142,java.util.Properties$LineReader.readLine,b110,1
142,java.util.Properties$LineReader.readLine,b111,0
142,java.util.Properties$LineReader.readLine,b112,1
142,java.util.Properties$LineReader.readLine,b114,1
142,java.util.Properties$LineReader.readLine,b115,0
142,java.util.Properties$LineReader.readLine,b117,0
142,java.util.Properties$LineReader.readLine,b119,0
142,java.util.Properties$LineReader.readLine,b120,0
142,java.util.Properties$LineReader.readLine,b121,0
142,java.util.Properties$LineReader.readLine,b128,0
142,java.util.Properties$LineReader.readLine,b129,0
142,java.util.Properties$LineReader.readLine,b131,0
142,java.util.Properties$LineReader.readLine,b133,0
142,java.util.Properties$LineReader.readLine,b136,0
143,java.util.Properties$LineReader.readLine,b1,0
143,java.util.Properties$LineReader.readLine,b2,0
143,java.util.Properties$LineReader.readLine,b3,0
143,java.util.Properties$LineReader.readLine,b5,0
143,java.util.Properties$LineReader.readLine,b6,0
143,java.util.Properties$LineReader.readLine,b7,0
143,java.util.Properties$LineReader.readLine,b8,0
143,java.util.Properties$LineReader.readLine,b9,0
143,java.util.Properties$LineReader.readLine,b10,0
143,java.util.Properties$LineReader.readLine,b11,0
143,java.util.Properties$LineReader.readLine,b13,0
143,java.util.Properties$LineReader.readLine,b15,0
143,java.util.Properties$LineReader.readLine,b16,0
143,java.util.Properties$LineReader.readLine,b17,0
143,java.util.Properties$LineReader.readLine,b18,0
143,java.util.Properties$LineReader.readLine,b20,0
143,java.util.Properties$LineReader.readLine,b21,0
143,java.util.Properties$LineReader.readLine,b22,0
143,java.util.Properties$LineReader.readLine,b23,0
143,java.util.Properties$LineReader.readLine,b24,0
143,java.util.Properties$LineReader.readLine,b25,1
143,java.util.Properties$LineReader.readLine,b26,1
143,java.util.Properties$LineReader.readLine,b27,1
143,java.util.Properties$LineReader.readLine,b28,1
143,java.util.Properties$LineReader.readLine,b32,1
143,java.util.Properties$LineReader.readLine,b33,1
143,java.util.Properties$LineReader.readLine,b34,2
143,java.util.Properties$LineReader.readLine,b35,2
143,java.util.Properties$LineReader.readLine,b36,0
143,java.util.Properties$LineReader.readLine,b38,2
143,java.util.Properties$LineReader.readLine,b39,0
143,java.util.Properties$LineReader.readLine,b40,1
143,java.util.Properties$LineReader.readLine,b41,1
143,java.util.Properties$LineReader.readLine,b43,1
143,java.util.Properties$LineReader.readLine,b45,0
143,java.util.Properties$LineReader.readLine,b46,0
143,java.util.Properties$LineReader.readLine,b48,0
143,java.util.Properties$LineReader.readLine,b49,0
143,java.util.Properties$LineReader.readLine,b50,0
143,java.util.Properties$LineReader.readLine,b51,0
143,java.util.Properties$LineReader.readLine,b53,0
143,java.util.Properties$LineReader.readLine,b54,0
143,java.util.Properties$LineReader.readLine,b55,0
143,java.util.Properties$LineReader.readLine,b57,0
143,java.util.Properties$LineReader.readLine,b58,0
143,java.util.Properties$LineReader.readLine,b60,0
143,java.util.Properties$LineReader.readLine,b62,0
143,java.util.Properties$LineReader.readLine,b63,0
143,java.util.Properties$LineReader.readLine,b64,0
143,java.util.Properties$LineReader.readLine,b67,0
162,java.lang.StringLatin1.equals,b8,0
162,java.lang.StringLatin1.equals,b9,0
162,java.lang.StringLatin1.equals,b10,0
182,nbody.NBodySystem.advance,b1,0
182,nbody.NBodySystem.advance,b2,0
182,nbody.NBodySystem.advance,b3,1
182,nbody.NBodySystem.advance,b4,1
182,nbody.NBodySystem.advance,b5,1
182,nbody.NBodySystem.advance,b6,0
182,nbody.NBodySystem.advance,b14,2
182,nbody.NBodySystem.advance,b15,2
183,NBody.innerBenchmarkLoop,b4,1
183,NBody.innerBenchmarkLoop,b5,1
183,NBody.innerBenchmarkLoop,b6,2
183,NBody.innerBenchmarkLoop,b7,2
183,NBody.innerBenchmarkLoop,b8,2
183,NBody.innerBenchmarkLoop,b9,1
183,NBody.innerBenchmarkLoop,b17,3
183,NBody.innerBenchmarkLoop,b18,3
183,NBody.innerBenchmarkLoop,b25,0
183,NBody.innerBenchmarkLoop,b26,0
183,NBody.innerBenchmarkLoop,b27,4
183,NBody.innerBenchmarkLoop,b28,4
183,NBody.innerBenchmarkLoop,b29,4
183,NBody.innerBenchmarkLoop,b30,5
183,NBody.innerBenchmarkLoop,b31,5
183,NBody.innerBenchmarkLoop,b32,5
183,NBody.innerBenchmarkLoop,b33,4
183,NBody.innerBenchmarkLoop,b34,0
183,NBody.innerBenchmarkLoop,b35,0
183,NBody.innerBenchmarkLoop,b36,0
183,NBody.innerBenchmarkLoop,b37,6
183,NBody.innerBenchmarkLoop,b38,6
183,NBody.innerBenchmarkLoop,b39,0
184,NBody.innerBenchmarkLoop,b19,0
184,NBody.innerBenchmarkLoop,b20,0
202,java.lang.StringLatin1.inflate,b15,0
202,java.lang.StringLatin1.inflate,b16,0
202,java.lang.StringLatin1.inflate,b18,1
202,java.lang.StringLatin1.inflate,b19,1
202,java.lang.StringLatin1.inflate,b21,2
202,java.lang.StringLatin1.inflate,b22,2
