comp_id,method,loop_id,probe_node,probe_graal_block_id
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,0,b17,17
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,1,b20,20
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,2,b23,23
280,java.util.jar.JarFile.match,2,b41,41
280,java.util.jar.JarFile.match,0,b65,65
280,java.util.jar.JarFile.match,1,b67,67
281,java.util.jar.JarFile.match,0,b0,0
281,java.util.jar.JarFile.match,1,b2,2
285,java.util.jar.Manifest$FastInputStream.readLine,0,b2,2
285,java.util.jar.Manifest$FastInputStream.readLine,1,b22,22
286,java.util.HashMap.getNode,0,b33,33
288,java.util.HashMap.get,0,b34,34
291,java.util.HashMap$HashIterator.nextNode,0,b5,5
293,java.util.HashMap$KeyIterator.next,0,b5,5
295,java.util.HashMap.putMapEntries,0,b8,8
296,java.util.LinkedHashMap.<init>,0,b8,8
297,java.util.jar.Attributes.clone,0,b11,11
298,java.util.jar.Attributes.<init>,0,b11,11
301,sun.net.www.protocol.jar.URLJarFile.getManifest,1,b10,10
301,sun.net.www.protocol.jar.URLJarFile.getManifest,2,b56,56
301,sun.net.www.protocol.jar.URLJarFile.getManifest,3,b87,87
301,sun.net.www.protocol.jar.URLJarFile.getManifest,0,b105,105
301,sun.net.www.protocol.jar.URLJarFile.getManifest,4,b112,112
301,sun.net.www.protocol.jar.URLJarFile.getManifest,5,b166,166
301,sun.net.www.protocol.jar.URLJarFile.getManifest,6,b203,203
302,sun.net.www.protocol.jar.URLJarFile.getManifest,0,b29,29
307,java.util.Arrays.copyOfRange,0,b13,13
314,java.lang.StringLatin1.lastIndexOf,0,b22,22
315,java.lang.StringLatin1.lastIndexOf,0,b11,11
325,java.lang.StringLatin1.replace,0,b41,41
326,java.lang.StringLatin1.replace,0,b5,5
326,java.lang.StringLatin1.replace,3,b17,17
326,java.lang.StringLatin1.replace,1,b31,31
326,java.lang.StringLatin1.replace,2,b47,47
338,java.util.concurrent.ConcurrentHashMap.transfer,3,b47,47
338,java.util.concurrent.ConcurrentHashMap.transfer,4,b56,56
338,java.util.concurrent.ConcurrentHashMap.transfer,0,b96,96
338,java.util.concurrent.ConcurrentHashMap.transfer,1,b137,137
338,java.util.concurrent.ConcurrentHashMap.transfer,2,b155,155
339,java.util.concurrent.ConcurrentHashMap.transfer,3,b5,5
339,java.util.concurrent.ConcurrentHashMap.transfer,0,b14,14
339,java.util.concurrent.ConcurrentHashMap.transfer,1,b55,55
339,java.util.concurrent.ConcurrentHashMap.transfer,2,b73,73
345,java.util.HashMap.get,0,b36,36
405,java.lang.StringLatin1.indexOf,3,b31,31
405,java.lang.StringLatin1.indexOf,4,b44,44
405,java.lang.StringLatin1.indexOf,0,b67,67
405,java.lang.StringLatin1.indexOf,1,b82,82
405,java.lang.StringLatin1.indexOf,2,b93,93
406,java.lang.StringLatin1.indexOf,0,b5,5
406,java.lang.StringLatin1.indexOf,1,b20,20
422,java.util.concurrent.ConcurrentHashMap.putVal,0,b11,11
422,java.util.concurrent.ConcurrentHashMap.putVal,1,b62,62
422,java.util.concurrent.ConcurrentHashMap.putVal,2,b111,111
423,java.util.Properties.load0,2,b36,36
423,java.util.Properties.load0,0,b89,89
423,java.util.Properties.load0,1,b109,109
424,java.util.Properties.load0,0,b6,6
424,java.util.Properties.load0,1,b26,26
428,java.util.concurrent.ConcurrentHashMap.get,0,b16,16
435,java.lang.String.substring,0,b28,28
436,jdk.internal.classfile.impl.SplitConstantPool.internalAdd,0,b53,53
437,jdk.internal.classfile.impl.SplitConstantPool.internalAdd,0,b50,50
438,jdk.internal.classfile.impl.EntryMap.put,0,b11,11
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,2,b2,2
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,0,b12,12
441,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,1,b14,14
442,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,0,b0,0
442,org.renaissance.harness.RenaissanceSuite$.getVmStartNanos,1,b1,1
462,java.util.Arrays.fill,0,b25,25
462,java.util.Arrays.fill,1,b28,28
462,java.util.Arrays.fill,2,b31,31
492,java.lang.StringBuilder.append,0,b15,15
502,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$wordCode$4,0,b46,46
503,org.renaissance.jdk.streams.MnemonicsCoderWithStream$$Lambda/0x000000000c0fb3f0.apply,0,b24,24
508,java.lang.invoke.DirectMethodHandle.allocateInstance,0,b23,23
512,java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial,0,b23,23
513,java.lang.AbstractStringBuilder.<init>,0,b3,3
514,java.lang.StringBuilder.toString,0,b13,13
516,java.lang.String.<init>,0,b12,12
517,java.lang.String.startsWith,0,b18,18
518,java.lang.StringLatin1$CharsSpliterator.forEachRemaining,0,b5,5
528,java.util.stream.AbstractPipeline.wrapSink,0,b2,2
569,java.util.stream.Collectors$$Lambda/0x000000000c036348.apply,0,b20,20
570,java.util.HashMap.computeIfAbsent,0,b45,45
578,java.lang.String.endsWith,0,b15,15
579,java.util.HashMap$EntrySpliterator.forEachRemaining,0,b23,23
584,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$encode$5,0,b18,18
586,java.util.HashMap$KeySpliterator.forEachRemaining,0,b24,24
588,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,b13,13
589,jdk.internal.misc.Unsafe.allocateUninitializedArray0,0,b4,4
590,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,b5,5
591,jdk.internal.misc.Unsafe.allocateUninitializedArray,0,b8,8
592,java.lang.StringConcatHelper.newArray,0,b5,5
595,java.util.HashMap.putVal,0,b44,44
602,java.util.stream.AbstractPipeline.isShortCircuitingPipeline,0,b4,4
603,java.lang.StringConcatHelper.newArrayWithSuffix,0,b5,5
614,org.renaissance.jdk.streams.MnemonicsCoderWithStream$$Lambda/0x000000000c1026e8.apply,0,b16,16
615,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$encode$8,0,b9,9
617,java.lang.String$$StringConcat/0x000000000c0b0400.concat,0,b13,13
628,java.util.stream.ReferencePipeline$7.opWrapSink,0,b4,4
631,java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial,0,b23,23
677,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$encode$9,0,b17,17
685,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b25,25
685,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b74,74
685,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b94,94
688,java.util.concurrent.ConcurrentHashMap.addCount,0,b12,12
689,org.renaissance.jdk.streams.MnemonicsCoderWithStream$$Lambda/0x000000000c102b88.apply,0,b16,16
690,org.renaissance.jdk.streams.MnemonicsCoderWithStream.lambda$parallelEncode$14,0,b9,9
691,java.util.HashMap.putVal,0,b44,44
692,java.util.HashMap.resize,2,b23,23
692,java.util.HashMap.resize,0,b48,48
692,java.util.HashMap.resize,1,b61,61
693,java.util.HashMap.resize,2,b36,36
693,java.util.HashMap.resize,0,b77,77
693,java.util.HashMap.resize,1,b90,90
694,java.util.HashMap.resize,2,b20,20
694,java.util.HashMap.resize,0,b60,60
694,java.util.HashMap.resize,1,b73,73
695,java.util.AbstractCollection.addAll,0,b7,7
695,java.util.AbstractCollection.addAll,1,b22,22
695,java.util.AbstractCollection.addAll,2,b101,101
696,java.util.AbstractCollection.addAll,1,b13,13
696,java.util.AbstractCollection.addAll,0,b44,44
696,java.util.AbstractCollection.addAll,2,b57,57
703,jdk.internal.util.ArraysSupport.vectorizedMismatch,0,b3,3
711,java.util.TimSort.mergeLo,2,b67,67
711,java.util.TimSort.mergeLo,0,b181,181
711,java.util.TimSort.mergeLo,1,b182,182
712,java.util.TimSort.mergeLo,3,b16,16
712,java.util.TimSort.mergeLo,0,b75,75
712,java.util.TimSort.mergeLo,1,b76,76
712,java.util.TimSort.mergeLo,2,b125,125
713,java.util.TimSort.binarySort,2,b18,18
713,java.util.TimSort.binarySort,0,b132,132
713,java.util.TimSort.binarySort,1,b135,135
714,java.util.TimSort.binarySort,0,b10,10
714,java.util.TimSort.binarySort,1,b13,13
715,java.util.TimSort.mergeHi,0,b67,67
716,java.util.TimSort.mergeHi,2,b16,16
716,java.util.TimSort.mergeHi,0,b75,75
716,java.util.TimSort.mergeHi,1,b76,76
717,java.util.TimSort.gallopRight,0,b11,11
717,java.util.TimSort.gallopRight,1,b26,26
717,java.util.TimSort.gallopRight,2,b40,40
718,java.util.TimSort.gallopLeft,1,b7,7
718,java.util.TimSort.gallopLeft,0,b30,30
718,java.util.TimSort.gallopLeft,2,b42,42
719,java.util.TimSort.countRunAndMakeAscending,0,b10,10
719,java.util.TimSort.countRunAndMakeAscending,2,b55,55
719,java.util.TimSort.countRunAndMakeAscending,1,b113,113
721,java.util.TimSort.mergeCollapse,0,b29,29
722,java.util.TimSort.mergeAt,0,b15,15
722,java.util.TimSort.mergeAt,1,b29,29
722,java.util.TimSort.mergeAt,2,b46,46
722,java.util.TimSort.mergeAt,3,b65,65
723,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b7,7
724,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b13,13
729,java.lang.System$1.countNonZeroAscii,0,b9,9
768,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b21,21
770,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b27,27
770,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b84,84
770,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b103,103
772,sun.net.www.ParseUtil.firstEncodeIndex,0,b45,45
773,sun.net.www.ParseUtil.firstEncodeIndex,0,b21,21
778,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b27,27
778,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b78,78
778,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b98,98
779,java.util.stream.SortedOps$SizedRefSortingSink.end,1,b27,27
779,java.util.stream.SortedOps$SizedRefSortingSink.end,2,b95,95
779,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b137,137
779,java.util.stream.SortedOps$SizedRefSortingSink.end,3,b164,164
780,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b15,15
781,java.util.stream.SortedOps$SizedRefSortingSink.end,0,b7,7
783,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,1,b27,27
783,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,0,b60,60
783,java.util.ArrayList$ArrayListSpliterator.forEachRemaining,2,b80,80
784,java.util.TimSort.sort,1,b19,19
784,java.util.TimSort.sort,3,b64,64
784,java.util.TimSort.sort,2,b122,122
784,java.util.TimSort.sort,4,b143,143
784,java.util.TimSort.sort,5,b146,146
784,java.util.TimSort.sort,6,b267,267
784,java.util.TimSort.sort,0,b299,299
784,java.util.TimSort.sort,7,b309,309
784,java.util.TimSort.sort,9,b354,354
784,java.util.TimSort.sort,8,b412,412
784,java.util.TimSort.sort,10,b433,433
784,java.util.TimSort.sort,11,b436,436
784,java.util.TimSort.sort,12,b557,557
784,java.util.TimSort.sort,13,b635,635
785,java.util.TimSort.sort,9,b22,22
785,java.util.TimSort.sort,10,b40,40
785,java.util.TimSort.sort,11,b49,49
785,java.util.TimSort.sort,1,b55,55
785,java.util.TimSort.sort,0,b62,62
785,java.util.TimSort.sort,2,b72,72
785,java.util.TimSort.sort,4,b117,117
785,java.util.TimSort.sort,3,b175,175
785,java.util.TimSort.sort,5,b196,196
785,java.util.TimSort.sort,6,b199,199
785,java.util.TimSort.sort,7,b320,320
785,java.util.TimSort.sort,8,b362,362
807,java.util.concurrent.ForkJoinPool.deactivate,0,b49,49
807,java.util.concurrent.ForkJoinPool.deactivate,1,b87,87
808,java.util.concurrent.ForkJoinPool.deactivate,0,b21,21
808,java.util.concurrent.ForkJoinPool.deactivate,1,b59,59
